序号,代码,名称,研报数,机构投资评级(近六个月)-买入,机构投资评级(近六个月)-增持,机构投资评级(近六个月)-中性,机构投资评级(近六个月)-减持,机构投资评级(近六个月)-卖出,2025预测每股收益,2026预测每股收益,2027预测每股收益,2028预测每股收益
1470,002340,格林美,4,2.0,2.0,0.0,0.0,0.0,0.309725442777,0.3935,0.564,0.770666666667
1471,688820,盛合晶微,4,2.0,2.0,0.0,0.0,0.0,0.494156551067,0.6025,0.94,1.275
1472,000560,我爱我家,4,2.0,2.0,0.0,0.0,0.0,-0.041023553835,0.075,0.095,0.1075
1473,002497,雅化集团,4,2.0,2.0,0.0,0.0,0.0,0.548673196375,2.3025,2.6725,2.9425
1474,002048,宁波华翔,4,3.0,1.0,0.0,0.0,0.0,0.514869041668,1.78,2.0625,2.41
1475,603662,柯力传感,4,3.0,1.0,0.0,0.0,0.0,1.212660438455,1.20475,1.42725,1.641
1476,688593,新相微,4,2.0,2.0,0.0,0.0,0.0,0.019775786038,0.03025,0.07075,0.129
1477,300383,光环新网,4,3.0,1.0,0.0,0.0,0.0,-0.422346874542,0.12,0.1725,0.26
1478,300806,斯迪克,4,3.0,1.0,0.0,0.0,0.0,0.095230438347,0.466,1.142,1.818
1479,300815,玉禾田,4,3.0,1.0,0.0,0.0,0.0,1.400033074874,1.5075,1.645,1.8125
1480,605168,三人行,4,3.0,1.0,0.0,0.0,0.0,0.900953393006,1.2625,1.6375,2.003333333333
1481,301556,托普云农,4,2.0,2.0,0.0,0.0,0.0,1.247723685976,1.7475,2.2575,2.445
1482,688345,博力威,4,4.0,0.0,0.0,0.0,0.0,0.5485227576,1.61,3.0475,4.77
1483,600817,宇通重工,4,1.0,3.0,0.0,0.0,0.0,0.581501278958,0.605,0.68,0.7525
1484,300113,顺网科技,4,3.0,0.0,1.0,0.0,0.0,0.619484211392,0.67,0.86,0.96
1485,002085,万丰奥威,4,2.0,2.0,0.0,0.0,0.0,0.464944237033,0.495,0.59,0.69
1486,301373,凌玮科技,4,3.0,1.0,0.0,0.0,0.0,1.265255563848,1.463333333333,2.08,2.796666666667
1487,300277,汽轮科技,4,2.0,2.0,0.0,0.0,0.0,0.001479848936,0.3275,0.4,0.48
1488,603166,福达股份,4,3.0,1.0,0.0,0.0,0.0,0.490342293529,0.58,0.7325,0.873333333333
1489,300602,飞荣达,4,3.0,1.0,0.0,0.0,0.0,0.621645809246,1.1675,2.0125,2.745
1490,605488,福莱新材,4,3.0,1.0,0.0,0.0,0.0,0.2576110845,0.3775,0.5625,0.7975
1491,603667,五洲新春,4,2.0,2.0,0.0,0.0,0.0,0.238521404781,0.356666666667,0.456666666667,0.606666666667
1492,002392,北京利尔,4,4.0,0.0,0.0,0.0,0.0,0.336813972711,0.4125,0.4325,0.495
1493,300708,聚灿光电,4,3.0,1.0,0.0,0.0,0.0,0.217336068642,0.2575,0.35,0.4275
1494,688202,美迪西,4,2.0,2.0,0.0,0.0,0.0,-1.24916630637,0.625,1.515,2.4575
1495,301571,国科天成,4,3.0,1.0,0.0,0.0,0.0,1.137639366161,1.8675,2.835,3.8025
1496,600329,达仁堂,4,2.0,2.0,0.0,0.0,0.0,2.767221341368,1.412,1.656,1.882
1497,600662,外服控股,4,3.0,1.0,0.0,0.0,0.0,0.285667563276,0.31,0.3275,0.36
1498,000099,中信海直,4,0.0,3.0,1.0,0.0,0.0,0.397887406447,0.395,0.4975,0.573333333333
1499,002896,中大力德,4,1.0,3.0,0.0,0.0,0.0,0.319077678621,0.4625,0.5375,0.6425
1500,002290,禾盛新材,4,3.0,1.0,0.0,0.0,0.0,0.658463313653,0.9425,1.3725,1.85
1501,000860,顺鑫农业,4,0.0,4.0,0.0,0.0,0.0,-0.205399501312,0.03,0.085,0.1825
1502,600062,华润双鹤,4,3.0,1.0,0.0,0.0,0.0,1.585782049493,1.73,1.873333333333,2.11
1503,600508,上海能源,4,4.0,0.0,0.0,0.0,0.0,0.217858538709,0.6975,0.7875,0.9525
1504,002439,启明星辰,4,3.0,1.0,0.0,0.0,0.0,-0.472444918028,0.0225,0.0925,0.1925
1505,920976,视声智能,4,1.0,3.0,0.0,0.0,0.0,0.948874351617,1.1275,1.3975,1.6975
1506,000885,城发环境,4,2.0,2.0,0.0,0.0,0.0,1.92519573604,1.958,2.084,2.25
1507,002389,航天彩虹,4,3.0,1.0,0.0,0.0,0.0,0.027346875699,0.195,0.2475,0.3125
1508,000516,国际医学,4,3.0,1.0,0.0,0.0,0.0,-0.13983467314,-0.068,-0.026,0.014
1509,688366,昊海生科,4,2.0,1.0,1.0,0.0,0.0,1.096911269631,1.4425,1.6725,1.805
1510,002251,步步高,4,2.0,2.0,0.0,0.0,0.0,0.041958943586,0.0825,0.1175,0.155
1511,300857,协创数据,4,4.0,0.0,0.0,0.0,0.0,2.379386714861,8.53,15.575,20.8175
1512,603238,诺邦股份,4,4.0,0.0,0.0,0.0,0.0,0.660902208958,0.835,0.9975,1.21
1513,688321,微芯生物,4,3.0,1.0,0.0,0.0,0.0,0.115047125237,0.315,0.5375,0.74
1514,002968,新大正,4,3.0,1.0,0.0,0.0,0.0,0.419272217724,0.47,0.515,0.5625
1515,300474,景嘉微,4,3.0,1.0,0.0,0.0,0.0,-0.314995401863,0.013333333333,0.086666666667,0.273333333333
1516,002899,英派斯,4,3.0,1.0,0.0,0.0,0.0,0.426183207632,0.512,0.7,0.87
1517,920047,诺思兰德,4,0.0,4.0,0.0,0.0,0.0,-0.195873363933,-0.145,-0.0325,0.7125
1518,603309,维力医疗,4,1.0,3.0,0.0,0.0,0.0,0.261511393521,0.91,1.082,1.296
1519,600098,广州发展,4,4.0,0.0,0.0,0.0,0.0,0.661587677609,0.5275,0.585,0.6575
1520,688368,晶丰明源,4,2.0,1.0,1.0,0.0,0.0,0.174687837102,1.5,2.4525,3.415
1521,301397,溯联股份,4,1.0,3.0,0.0,0.0,0.0,0.699505859778,1.025,1.2075,1.435
1522,605128,上海沿浦,4,4.0,0.0,0.0,0.0,0.0,0.597673965426,0.8525,1.115,1.415
1523,601163,三角轮胎,4,2.0,2.0,0.0,0.0,0.0,1.153611027538,1.2175,1.4175,1.6475
1524,600661,昂立教育,4,4.0,0.0,0.0,0.0,0.0,0.302113360156,0.506666666667,0.693333333333,0.76
1525,600004,白云机场,4,2.0,2.0,0.0,0.0,0.0,0.569735887125,0.33975,0.4195,0.50325
1526,688690,纳微科技,4,4.0,0.0,0.0,0.0,0.0,0.336810715651,0.5975,0.8275,1.095
1527,603013,亚普股份,4,3.0,1.0,0.0,0.0,0.0,1.039338061984,1.1825,1.34,1.51
1528,300398,飞凯材料,4,2.0,2.0,0.0,0.0,0.0,0.684866265012,0.9425,1.12,1.3175
1529,002810,山东赫达,4,3.0,1.0,0.0,0.0,0.0,0.407193991006,1.176666666667,1.636666666667,2.126666666667
1530,603619,中曼石油,4,3.0,1.0,0.0,0.0,0.0,1.102037947347,1.7525,1.95,2.54
1531,920221,易实精密,4,2.0,2.0,0.0,0.0,0.0,0.488843934176,0.515,0.595,0.6675
1532,301153,中科江南,4,3.0,1.0,0.0,0.0,0.0,0.283609432816,0.418,0.536,0.7025
1533,600649,城投控股,4,2.0,2.0,0.0,0.0,0.0,0.116099944504,0.13,0.1725,0.215
1534,920682,球冠电缆,4,1.0,3.0,0.0,0.0,0.0,0.24814693995,0.2625,0.3075,0.3475
1535,300773,拉卡拉,4,2.0,1.0,1.0,0.0,0.0,1.076614723872,1.1575,0.7125,0.826666666667
1536,300790,宇瞳光学,4,3.0,1.0,0.0,0.0,0.0,0.473015150089,0.91,1.265,1.695
1537,603507,振江股份,4,3.0,1.0,0.0,0.0,0.0,0.466265592036,1.6575,2.8,3.61
1538,001222,源飞宠物,4,2.0,2.0,0.0,0.0,0.0,0.607020627063,0.866,1.128,1.378
1539,605358,立昂微,4,3.0,1.0,0.0,0.0,0.0,-0.184465623271,0.38,0.7725,1.0825
1540,001380,华纬科技,4,3.0,1.0,0.0,0.0,0.0,1.015613083442,1.095,1.27,1.47
1541,300049,福瑞医科,4,3.0,1.0,0.0,0.0,0.0,0.583690390509,0.93,1.248,1.626
1542,300446,航天智造,4,3.0,1.0,0.0,0.0,0.0,1.042198601703,0.925,1.0925,1.2725
1543,600197,伊力特,4,0.0,4.0,0.0,0.0,0.0,0.457280815175,0.4112,0.4768,0.549
1544,000888,峨眉山A,4,3.0,1.0,0.0,0.0,0.0,0.417576779899,0.493333333333,0.543333333333,0.64
1545,688156,路德科技,4,2.0,2.0,0.0,0.0,0.0,-0.696047312792,0.38,0.6325,0.8125
1546,920419,路斯股份,3,1.0,2.0,0.0,0.0,0.0,0.585245601531,0.636666666667,0.746666666667,0.896666666667
1547,603092,德力佳,3,2.0,1.0,0.0,0.0,0.0,2.068430157817,2.543333333333,3.05,3.335
1548,300130,新国都,3,3.0,0.0,0.0,0.0,0.0,0.826388648571,0.973333333333,1.253333333333,1.53
1549,002448,中原内配,3,1.0,2.0,0.0,0.0,0.0,0.695678263252,0.923333333333,1.086666666667,1.303333333333
1550,300354,东华测试,3,3.0,0.0,0.0,0.0,0.0,0.989894218343,1.14,1.323333333333,1.556666666667
1551,002637,赞宇科技,3,0.0,3.0,0.0,0.0,0.0,0.387704642869,0.936666666667,1.246666666667,1.59
1552,603040,新坐标,3,1.0,2.0,0.0,0.0,0.0,1.35213564739,2.106666666667,2.443333333333,2.843333333333
1553,300903,科翔股份,3,1.0,2.0,0.0,0.0,0.0,-0.565771879552,0.19,0.84,1.343333333333
1554,603160,汇顶科技,3,2.0,1.0,0.0,0.0,0.0,1.796416818579,1.905,2.345,2.965
1555,300034,钢研高纳,3,3.0,0.0,0.0,0.0,0.0,0.109725875048,0.313333333333,0.406666666667,0.526666666667
1556,301205,联特科技,3,2.0,1.0,0.0,0.0,0.0,0.792458219696,1.923333333333,3.736666666667,4.895
1557,688198,佰仁医疗,3,2.0,1.0,0.0,0.0,0.0,1.405245287644,1.79,2.616666666667,3.433333333333
1558,600765,中航重机,3,2.0,1.0,0.0,0.0,0.0,0.392157099467,0.45,0.543333333333,0.663333333333
1559,920195,三祥科技,3,1.0,2.0,0.0,0.0,0.0,1.140630549322,1.26,1.473333333333,1.835
1560,600582,天地科技,3,2.0,1.0,0.0,0.0,0.0,0.591241119851,0.585,0.61,0.645
1561,301486,致尚科技,3,2.0,1.0,0.0,0.0,0.0,0.73078146089,1.106666666667,1.65,2.523333333333
1562,688307,中润光学,3,3.0,0.0,0.0,0.0,0.0,0.50727725082,1.57,2.22,2.936666666667
1563,688377,迪威尔,3,2.0,1.0,0.0,0.0,0.0,0.511019751586,0.736666666667,1.15,1.626666666667
1564,300217,东方电热,3,0.0,3.0,0.0,0.0,0.0,0.105431910893,0.161333333333,0.208666666667,0.2585
1565,920225,利通科技,3,0.0,3.0,0.0,0.0,0.0,0.655814831084,0.78,0.925,1.1425
1566,300118,东方日升,3,2.0,1.0,0.0,0.0,0.0,-2.479491846495,-0.43,0.733333333333,1.513333333333
1567,688146,中船特气,3,2.0,1.0,0.0,0.0,0.0,0.652649049781,1.06,1.413333333333,1.96
1568,300263,隆华科技,3,2.0,1.0,0.0,0.0,0.0,0.183622874569,0.28,0.36,0.45
1569,301529,福赛科技,3,3.0,0.0,0.0,0.0,0.0,1.121099578696,1.713333333333,2.16,2.613333333333
1570,600575,淮河能源,3,3.0,0.0,0.0,0.0,0.0,0.236863519472,0.203333333333,0.243333333333,0.263333333333
1571,002556,辉隆股份,3,1.0,2.0,0.0,0.0,0.0,0.207141312283,0.23,0.286666666667,0.36
1572,002091,江苏国泰,3,1.0,2.0,0.0,0.0,0.0,0.794923042099,0.79,0.87,0.93
1573,601216,君正集团,3,3.0,0.0,0.0,0.0,0.0,0.393156385053,0.436666666667,0.493333333333,0.553333333333
1574,600016,民生银行,3,2.0,1.0,0.0,0.0,0.0,0.698065594494,0.676666666667,0.693333333333,0.685
1575,300136,信维通信,3,3.0,0.0,0.0,0.0,0.0,0.732440305759,1.12,1.706666666667,2.386666666667
1576,002440,闰土股份,3,1.0,2.0,0.0,0.0,0.0,0.595516996027,0.94,1.106666666667,1.345
1577,603601,再升科技,3,1.0,2.0,0.0,0.0,0.0,0.049125245618,0.063333333333,0.083333333333,0.106666666667
1578,603319,美湖股份,3,2.0,1.0,0.0,0.0,0.0,0.306273506413,0.57,0.686666666667,0.826666666667
1579,603194,中力股份,3,1.0,2.0,0.0,0.0,0.0,2.141163942693,2.276666666667,2.603333333333,2.94
1580,920009,丹娜生物,3,0.0,3.0,0.0,0.0,0.0,1.26045177327,1.583333333333,1.866666666667,2.196666666667
1581,300005,探路者,3,1.0,1.0,1.0,0.0,0.0,0.089383026603,0.16,0.212666666667,0.298
1582,000801,四川九洲,3,2.0,1.0,0.0,0.0,0.0,0.176273268907,0.22,0.283333333333,0.383333333333
1583,688499,利元亨,3,1.0,2.0,0.0,0.0,0.0,0.305260279072,0.893333333333,1.656666666667,2.366666666667
1584,688103,国力电子,3,2.0,1.0,0.0,0.0,0.0,0.73900121403,1.62,2.75,4.335
1585,600517,国网英大,3,1.0,2.0,0.0,0.0,0.0,0.442518969315,0.46,0.47,0.485
1586,920541,铁大科技,3,0.0,3.0,0.0,0.0,0.0,0.516566568983,0.633333333333,0.736666666667,0.865
1587,920547,无锡晶海,3,0.0,3.0,0.0,0.0,0.0,0.811553290598,0.99,1.213333333333,1.5
1588,600196,复星医药,3,3.0,0.0,0.0,0.0,0.0,1.262179654431,1.443333333333,1.716666666667,1.87
1589,600221,海航控股,3,1.0,2.0,0.0,0.0,0.0,0.045807220302,0.03,0.063333333333,0.106666666667
1590,300894,火星人,3,1.0,2.0,0.0,0.0,0.0,-0.731097490959,-0.083333333333,-0.003333333333,0.053333333333
1591,688733,壹石通,3,1.0,2.0,0.0,0.0,0.0,-0.110736582055,0.453333333333,0.713333333333,1.116666666667
1592,601997,贵阳银行,3,1.0,1.0,1.0,0.0,0.0,1.435705038646,1.403333333333,1.43,1.475
1593,002746,仙坛股份,3,2.0,1.0,0.0,0.0,0.0,0.282404063495,0.42,0.46,0.5
1594,920284,灵鸽科技,3,0.0,3.0,0.0,0.0,0.0,-0.081808161318,0.3,0.593333333333,1.006666666667
1595,600704,物产中大,3,2.0,1.0,0.0,0.0,0.0,0.700664455759,0.736666666667,0.8,0.873333333333
1596,001285,瑞立科密,3,2.0,1.0,0.0,0.0,0.0,1.844736037018,2.43,3.303333333333,4.143333333333
1597,920208,青矩技术,3,2.0,1.0,0.0,0.0,0.0,1.013318755327,1.383333333333,1.516666666667,1.673333333333
1598,000800,一汽解放,3,2.0,1.0,0.0,0.0,0.0,0.147226944282,0.243333333333,0.403333333333,0.6
1599,002405,四维图新,3,2.0,1.0,0.0,0.0,0.0,0.04368332671,-0.22,-0.176666666667,0.03
1600,301687,新广益,3,2.0,1.0,0.0,0.0,0.0,0.839472584159,0.95,1.18,1.396666666667
1601,002006,精工科技,3,0.0,3.0,0.0,0.0,0.0,0.356948706649,0.59,0.84,1.14
1602,000969,安泰科技,3,2.0,1.0,0.0,0.0,0.0,0.347328919392,0.383333333333,0.443333333333,0.496666666667
1603,600782,新钢股份,3,1.0,2.0,0.0,0.0,0.0,0.01396037452,0.08,0.135,0.085
1604,603128,华贸物流,3,2.0,1.0,0.0,0.0,0.0,0.373059984652,0.355,0.425,0.495
1605,688028,沃尔德,3,1.0,2.0,0.0,0.0,0.0,0.626099627291,0.936666666667,1.166666666667,1.596666666667
1606,920186,中科仪,3,0.0,3.0,0.0,0.0,0.0,3.769964362258,2.343333333333,1.2,1.45
1607,600694,大商股份,3,2.0,1.0,0.0,0.0,0.0,1.29516482906,1.486666666667,1.623333333333,1.84
1608,920227,美登科技,3,1.0,2.0,0.0,0.0,0.0,1.112512351348,1.286666666667,1.463333333333,1.565
1609,301321,翰博高新,3,3.0,0.0,0.0,0.0,0.0,-0.519194403036,0.62,1.313333333333,1.83
1610,301538,骏鼎达,3,3.0,0.0,0.0,0.0,0.0,1.777491871447,2.853333333333,3.473333333333,3.99
1611,600808,马钢股份,3,1.0,2.0,0.0,0.0,0.0,-0.027115304342,0.083333333333,0.19,0.226666666667
1612,600075,新疆天业,3,1.0,2.0,0.0,0.0,0.0,-0.033420088,0.404666666667,0.57,0.771333333333
1613,600598,北大荒,3,2.0,1.0,0.0,0.0,0.0,0.656013812777,0.7,0.75,0.79
1614,601788,光大证券,3,2.0,1.0,0.0,0.0,0.0,0.807712438632,0.966666666667,1.013333333333,1.05
1615,000550,江铃汽车,3,1.0,2.0,0.0,0.0,0.0,1.37563306318,1.956666666667,2.31,2.77
1616,001288,运机集团,3,3.0,0.0,0.0,0.0,0.0,0.837356392308,1.653333333333,2.426666666667,3.026666666667
1617,688176,亚虹医药,3,2.0,1.0,0.0,0.0,0.0,-0.727692722911,-0.583333333333,-0.22,
1618,688551,科威尔,3,1.0,2.0,0.0,0.0,0.0,0.586722949297,0.856666666667,1.333333333333,1.92
1619,920662,方盛股份,3,0.0,3.0,0.0,0.0,0.0,0.226536105162,0.36,0.456666666667,0.56
1620,688082,盛美上海,3,2.0,1.0,0.0,0.0,0.0,2.89253842587,3.536666666667,4.633333333333,5.45
1621,603680,今创集团,3,2.0,1.0,0.0,0.0,0.0,0.742543611719,0.836666666667,0.92,0.993333333333
1622,688501,青达环保,3,3.0,0.0,0.0,0.0,0.0,1.005859779526,1.396666666667,1.59,1.776666666667
1623,688486,龙迅股份,3,2.0,1.0,0.0,0.0,0.0,0.919968328294,2.19,3.126666666667,4.22
1624,920247,华密新材,3,1.0,2.0,0.0,0.0,0.0,0.229892778427,0.266666666667,0.32,0.393333333333
1625,300258,精锻科技,3,3.0,0.0,0.0,0.0,0.0,0.219716858541,0.133333333333,0.253333333333,0.323333333333
1626,688598,金博股份,3,2.0,1.0,0.0,0.0,0.0,-6.173595087333,-0.573333333333,0.346666666667,1.303333333333
1627,002414,高德红外,3,3.0,0.0,0.0,0.0,0.0,0.160673128233,0.296666666667,0.363333333333,0.453333333333
1628,301305,朗坤科技,3,1.0,2.0,0.0,0.0,0.0,1.096671602687,1.54,1.913333333333,2.456666666667
1629,300814,中富电路,3,1.0,2.0,0.0,0.0,0.0,0.1522457102,0.81,1.866666666667,3.023333333333
1630,688379,华光新材,3,2.0,1.0,0.0,0.0,0.0,1.980187240992,2.323333333333,3.38,4.5
1631,603408,建霖家居,3,3.0,0.0,0.0,0.0,0.0,0.984673162233,1.06,1.2825,1.4825
1632,301073,君亭酒店,3,2.0,1.0,0.0,0.0,0.0,0.118717583756,0.313333333333,0.45,0.596666666667
1633,603876,鼎胜新材,3,3.0,0.0,0.0,0.0,0.0,0.5519109271,1.21,1.766666666667,2.223333333333
1634,603757,大元泵业,3,3.0,0.0,0.0,0.0,0.0,0.775741786804,0.915,1.5975,2.3375
1635,003012,东鹏控股,3,2.0,1.0,0.0,0.0,0.0,0.304190496843,0.266666666667,0.353333333333,0.505
1636,920174,五新智能,3,2.0,1.0,0.0,0.0,0.0,0.917253471707,2.04,2.216666666667,2.36
1637,688586,江航装备,3,1.0,2.0,0.0,0.0,0.0,0.069520414607,0.076666666667,0.096666666667,0.133333333333
1638,002046,国机精工,3,2.0,1.0,0.0,0.0,0.0,0.485541334318,0.576666666667,0.74,0.923333333333
1639,000876,新希望,3,1.0,1.0,1.0,0.0,0.0,-0.359593199957,0.093333333333,0.526666666667,0.5
1640,000877,天山股份,3,2.0,1.0,0.0,0.0,0.0,-1.025366781945,-0.096666666667,0.103333333333,0.226666666667
1641,920020,泰凯英,3,2.0,1.0,0.0,0.0,0.0,0.773302351553,0.936666666667,1.116666666667,1.3
1642,600251,冠农股份,3,1.0,2.0,0.0,0.0,0.0,0.448450774722,0.926666666667,1.123333333333,1.263333333333
1643,301021,英诺激光,3,2.0,1.0,0.0,0.0,0.0,0.316109917842,0.51,0.8,1.423333333333
1644,601811,新华文轩,3,2.0,1.0,0.0,0.0,0.0,1.271193369048,1.306666666667,1.363333333333,1.443333333333
1645,603299,苏盐井神,3,2.0,1.0,0.0,0.0,0.0,0.546857904809,0.546666666667,0.736666666667,0.92
1646,002180,奔图科技,3,3.0,0.0,0.0,0.0,0.0,-0.505116535482,0.313333333333,0.53,0.75
1647,300636,同和药业,3,3.0,0.0,0.0,0.0,0.0,0.17404732256,0.21,0.253333333333,0.32
1648,002351,漫步者,3,2.0,1.0,0.0,0.0,0.0,0.484749379231,0.535,0.58,0.635
1649,002380,科远智慧,3,1.0,2.0,0.0,0.0,0.0,0.578752623888,1.76,2.206666666667,2.575
1650,601016,节能风电,3,1.0,2.0,0.0,0.0,0.0,0.104775606929,0.1,0.123333333333,0.15
1651,000069,华侨城A,3,1.0,2.0,0.0,0.0,0.0,-1.803501376843,-0.95,-0.486666666667,0.02
1652,000957,中通客车,3,2.0,1.0,0.0,0.0,0.0,0.606591938681,0.796666666667,1.036666666667,1.32
1653,002773,康弘药业,3,2.0,1.0,0.0,0.0,0.0,1.26227461087,1.23,1.352,1.538
1654,300881,盛德鑫泰,3,0.0,3.0,0.0,0.0,0.0,2.254903398818,2.205,2.425,2.655
1655,920089,禾昌聚合,3,1.0,2.0,0.0,0.0,0.0,0.848967855203,1.03,1.226666666667,1.506666666667
1656,688398,赛特新材,3,3.0,0.0,0.0,0.0,0.0,0.144123235753,0.643333333333,1.073333333333,0.89
1657,603088,宁波精达,3,3.0,0.0,0.0,0.0,0.0,0.239089300917,0.326666666667,0.416666666667,0.483333333333
1658,688153,唯捷创芯,3,2.0,1.0,0.0,0.0,0.0,0.101396670816,0.165,0.52,0.81
1659,002929,润建股份,3,1.0,2.0,0.0,0.0,0.0,0.132399081802,1.353333333333,2.2,3.305
1660,688312,燕麦科技,3,2.0,1.0,0.0,0.0,0.0,0.930002418226,1.243333333333,1.466666666667,1.77
1661,688580,伟思医疗,3,2.0,1.0,0.0,0.0,0.0,1.441691433658,1.8075,1.9725,2.353333333333
1662,603722,阿科力,3,2.0,1.0,0.0,0.0,0.0,-0.360236466961,0.186666666667,1.206666666667,2.143333333333
1663,600983,惠而浦,3,2.0,1.0,0.0,0.0,0.0,0.678095568245,0.676666666667,0.826666666667,1.006666666667
1664,300058,蓝色光标,3,1.0,2.0,0.0,0.0,0.0,0.062577140439,0.07,0.08,0.093333333333
1665,300684,中石科技,3,2.0,1.0,0.0,0.0,0.0,1.130424197722,1.503333333333,2.606666666667,4.465
1666,000913,钱江摩托,3,1.0,2.0,0.0,0.0,0.0,1.856229557912,0.526666666667,0.703333333333,0.76
1667,600894,广日股份,3,2.0,1.0,0.0,0.0,0.0,0.813627698103,0.826666666667,0.876666666667,0.98
1668,600459,贵研铂业,3,1.0,2.0,0.0,0.0,0.0,0.778133083867,0.96,1.103333333333,1.115
1669,300480,光力科技,3,2.0,1.0,0.0,0.0,0.0,0.108804090863,0.29,0.48,0.87
1670,000617,中油资本,3,1.0,2.0,0.0,0.0,0.0,0.340129268336,0.393333333333,0.413333333333,0.426666666667
1671,000828,东莞控股,3,1.0,2.0,0.0,0.0,0.0,0.792200580258,0.903333333333,0.91,0.926666666667
1672,300036,超图软件,3,2.0,1.0,0.0,0.0,0.0,0.095065598468,0.166666666667,0.316666666667,0.36
1673,688318,财富趋势,3,2.0,1.0,0.0,0.0,0.0,0.879620773073,1.423333333333,1.626666666667,1.65
1674,300654,世纪天鸿,3,2.0,1.0,0.0,0.0,0.0,0.068233507732,0.0775,0.1,0.115
1675,002913,奥士康,3,3.0,0.0,0.0,0.0,0.0,0.970213246668,1.495,2.175,3.1
1676,301172,君逸数码,3,2.0,1.0,0.0,0.0,0.0,0.15479808504,0.39,0.536666666667,
1677,920593,鼎智科技,3,1.0,2.0,0.0,0.0,0.0,0.157295009271,0.183333333333,0.22,0.293333333333
1678,688047,龙芯中科,3,2.0,1.0,0.0,0.0,0.0,-1.135013107656,-0.51,0.09,0.48
1679,600764,中国海防,3,2.0,1.0,0.0,0.0,0.0,0.169645646416,0.303333333333,0.39,0.486666666667
1680,002674,兴业科技,3,2.0,1.0,0.0,0.0,0.0,0.343116680216,0.596666666667,0.743333333333,0.89
1681,600332,白云山,3,1.0,2.0,0.0,0.0,0.0,1.834869111945,1.903333333333,2.013333333333,2.21
1682,688206,概伦电子,3,3.0,0.0,0.0,0.0,0.0,0.067938054153,0.09,0.183333333333,0.263333333333
1683,301559,中集环科,3,0.0,3.0,0.0,0.0,0.0,0.187867245283,0.435,0.565,0.705
1684,301608,博实结,3,3.0,0.0,0.0,0.0,0.0,1.770220919627,3.173333333333,4.163333333333,5.366666666667
1685,301595,太力科技,3,2.0,1.0,0.0,0.0,0.0,0.567492185999,0.656666666667,1.083333333333,1.53
1686,300681,英搏尔,3,1.0,2.0,0.0,0.0,0.0,0.606943742266,0.843333333333,1.053333333333,1.343333333333
1687,002765,蓝黛科技,3,2.0,1.0,0.0,0.0,0.0,0.283382845401,0.2875,0.3675,0.476666666667
1688,688183,生益电子,3,1.0,2.0,0.0,0.0,0.0,1.758792117863,3.393333333333,5.296666666667,7.186666666667
1689,688141,杰华特,3,2.0,1.0,0.0,0.0,0.0,-1.592471238084,-0.9,0.58,2.213333333333
1690,688575,亚辉龙,3,2.0,1.0,0.0,0.0,0.0,0.040848960996,0.296666666667,0.383333333333,0.48
1691,002926,华西证券,3,0.0,2.0,1.0,0.0,0.0,0.560125019276,0.67,0.725,0.8
1692,603277,银都股份,3,2.0,1.0,0.0,0.0,0.0,0.795632663724,0.893333333333,1.126666666667,1.296666666667
1693,920188,悦龙科技,3,1.0,2.0,0.0,0.0,0.0,1.087769886154,1.24,1.46,1.68
1694,688683,莱尔科技,3,1.0,2.0,0.0,0.0,0.0,0.258233173017,0.456666666667,0.743333333333,1.05
1695,688327,云从科技,3,2.0,1.0,0.0,0.0,0.0,-0.534252873647,-0.266666666667,-0.046666666667,0.07
1696,603212,赛伍技术,3,1.0,2.0,0.0,0.0,0.0,-0.6124403515,0.146666666667,0.253333333333,0.39
1697,920050,爱伦医疗,3,1.0,2.0,0.0,0.0,0.0,1.390183798794,1.69,2.08,2.55
1698,300617,安靠智电,3,2.0,1.0,0.0,0.0,0.0,0.444131761522,1.033666666667,1.691,2.524
1699,000878,云南铜业,3,1.0,2.0,0.0,0.0,0.0,0.536642907525,1.273333333333,1.456666666667,1.526666666667
1700,300253,卫宁健康,3,0.0,3.0,0.0,0.0,0.0,-0.169848053075,0.025,0.08,0.135
1701,000420,吉林化纤,3,1.0,2.0,0.0,0.0,0.0,0.00924424708,0.055,0.0975,0.1275
1702,603890,春秋电子,3,3.0,0.0,0.0,0.0,0.0,0.565251768818,0.896666666667,1.12,1.38
1703,600511,国药股份,3,2.0,1.0,0.0,0.0,0.0,2.646236157779,2.736666666667,2.903333333333,2.91
1704,301296,新巨丰,3,2.0,1.0,0.0,0.0,0.0,0.102202035473,0.216666666667,0.356666666667,0.496666666667
1705,001280,中国铀业,3,3.0,0.0,0.0,0.0,0.0,0.795597431246,1.22,1.88,2.15
1706,688227,品高股份,3,2.0,1.0,0.0,0.0,0.0,-0.464511581083,0.18,0.713333333333,1.71
1707,600960,渤海汽车,3,1.0,2.0,0.0,0.0,0.0,0.103301076531,0.226666666667,0.303333333333,0.3
1708,002975,博杰股份,3,2.0,1.0,0.0,0.0,0.0,0.703037582397,1.903333333333,2.513333333333,2.725
1709,603728,鸣志电器,3,2.0,1.0,0.0,0.0,0.0,0.145931112973,0.27,0.363333333333,0.503333333333
1710,000581,威孚高科,3,2.0,1.0,0.0,0.0,0.0,1.104864817285,1.675,1.925,2.17
1711,688275,万润新能,3,3.0,0.0,0.0,0.0,0.0,-3.634357402135,9.81,13.443333333333,18.075
1712,688489,三未信安,3,1.0,2.0,0.0,0.0,0.0,-0.257383140066,0.2325,0.4675,0.6975
